review_score,review_text,sentimento,x,y
1,Nada contra a loja. Apenas não recebi ,Muito Negativo,8.311866,11.533364
1,AINDA NÃO RECEBI O PRODUTO E O STATUS DIZ QUE FOI ENTREGUE. ESSA É A 4A. RECLAMAÇÃO. NENHUMA FOI RESPONDIDA.,Muito Negativo,8.341134,11.269963
5,nunca tive problema,Muito Positivo,11.305544,12.12975
5,"COMPREI ITENS DO MAR DAS FILIPINAS, E GOSTEI MUITO, VEIO BEM COLORIDO.",Muito Positivo,13.115927,1.9987856
5,Bom,Muito Positivo,16.066296,0.63603806
2,Eu comprei 2 kits de 5 só chegou um kit falta um favor não me deixar no prejuízo .,Negativo,7.4114146,10.065878
5,Estao de parabéns,Muito Positivo,14.683205,7.759017
3,"Chegou dentrou do prazo, porem a cortina estava um pouco torta na parte inferior, achei a parte em pvc ""fina"", frete caro.",Neutro,9.964007,9.22034
4,"Super recomendado igual o anúncio acabamento perfeito,ADOREI",Positivo,13.700152,6.474285
5,"Foi super rápido comprar e receber, produto conforme a foto.",Muito Positivo,13.215886,9.814869
5,Produto original entregue no prazo. Estou satisfeito.,Muito Positivo,13.90527,10.985748
2,Duas das colheres vieram rachadas!!,Negativo,13.393556,1.9192002
4,"Chegou no prazo, produto de boa qualidade. 
",Positivo,14.641957,11.61437
5,"O produto é perfeito, amei a fragrancia e a forma como se espalha no ambiente. A loja é comprometida com o cliente.",Muito Positivo,13.048094,12.270629
4,"gostei do atendimento ,porém o produto nao atendeu aquilo que eu esperava , por esse motivo estou solicitando a devolução do mesmo . ",Positivo,8.589262,11.778806
4,produto muito bom...conforme o esperado,Positivo,13.53409,13.200518
3,"O produto não tem a mesma qualidade dos da casa e conforto, é regular.",Neutro,9.872899,10.329509
5,Chegou antes da primeira compra.,Muito Positivo,15.935194,10.832226
1,A loja pediu um prazo que eu considero muito longo para entrega e ainda assim não cumpriu,Muito Negativo,9.269438,12.353493
1,"Comprei duas válvulas solenóides iguais. Paguei o mesmo produto com quantidade 2 (dois). As válvulas são iguais, mas as roscas são diferentes. Uma é BSP, com passo igual a NPT, a outra tem passo maio",Muito Negativo,6.956784,10.094789
5,Tiveram problema na entrega que me preocupou mas conseguirão isso que importa. O produto é show.,Muito Positivo,7.602071,11.7418
5,"Produto chegou antes do prazo, muito bem embalado pelo fornecedor, sem avarias.

A qualidado produto é muito boa.",Muito Positivo,15.19756,11.007853
4,"tudo perfeito, mas com relação a pelicula ,não esta conforme o anuncio pois a pelicula não serviu,caso haja condiçoes de enviarem a pelicula certa ou seja LG Q 6 PLUS ,desde ja agradeço",Positivo,8.8438425,9.152875
1,"O produto não é IRON GYM como informado no site.
Exijo meu dinheiro de volta.",Muito Negativo,7.2161045,11.452545
5,"Gostei muito ,fiquei na dúvida no começo ,mas agora compro novamente e recomendo, produto entregue antes do prazo 👏👏👏👏",Muito Positivo,13.705517,11.031956
5,chegou antes do prazo.,Muito Positivo,16.139511,9.408098
1,Loja coloca prazo extremamente extenso para entrega de produtos e nem assim consegue cumpri-los. ,Muito Negativo,9.509966,12.194492
5,VOU SEMPRE COMPRAR NA baratheon,Muito Positivo,14.004426,4.885963
1,"Chegaram a tempo, porém a costura da barriga dos cachorrinhos não era de qualidade",Muito Negativo,9.567021,10.005221
5,Sempre super pontuais com a entrega parabéns ,Muito Positivo,14.709433,7.726455
2,Ainda não recebi o produto.,Negativo,9.107666,13.1259575
1,Aparelho não funciona direito ,Muito Negativo,9.175376,9.98697
5,Recebi o produto corretamente. Entrega rápida. Recomendo!!,Muito Positivo,13.653999,9.927446
5,"Entregue antes do prazo previsto, embalado certinho.. Muito bom, estou satisfeito.",Muito Positivo,15.215449,9.055978
1,"Além de ter uma prazo de entrega muito grande, mesmo ao fim dele não recebi o produto.",Muito Negativo,8.393419,12.6934
1,"Recebi um produto da mesma marca, porém inferior ao que eu havia comprado, sem aviso algum do fornecedor.",Muito Negativo,8.0485735,11.143858
5,Ótima qualidade ,Muito Positivo,14.208052,13.412426
1,"O produto veio faltando,estou aguardando resolver isso ainda,",Muito Negativo,9.186086,11.224601
5,Correspondeu todas as expectativas!,Muito Positivo,13.415809,6.0924187
5,"Ótimo fornecedor entregou rigorosamente dentro do prazo...Mercadoria de qualidade e bom preço, atendendo bem a minha espectativa...Recomendo e comprarei mais vezes...",Muito Positivo,12.909392,12.199508
5,"O produto chegou antes do prazo estipulado. Veio bem embalado,com nota fiscal e manual.",Muito Positivo,15.37525,10.895339
3,"produto não atende a sua finalidade, pois não tem o conversor de hdmi para chá.",Neutro,8.732616,10.5988245
5,"Em mais uma compra na lannister.com fico muito satisfeito com o produto, valor e prazo de entrega que superaram minhas expectativas, pois chegou bem antes do previsto. Os parceiros da Amer. São show!",Muito Positivo,12.014626,12.120917
1,"Solicitei o cancelamento do item pelo site. Por que estou a ser questionada sobre recebimento? Não recebi e nem vou! Favor atualizarem informações!
",Muito Negativo,7.6436663,12.471179
5,"Recebi antes do prazo previsto , recomendo ",Muito Positivo,15.522032,9.367008
5,Somente o Frete que acho ainda muito caro,Muito Positivo,10.777505,10.891395
5,Ótimo antendimento e entrega sem nenh problema,Muito Positivo,13.363998,9.271709
4,site muito bom recomendo,Positivo,13.089374,7.7298155
5,ENTREGOU ANRES DO PRAZO DETERMINADO MUITO BOM,Muito Positivo,13.081833,1.9768901
5,"Amo comprar no site das lannister. Ja teve compra que me arrependi e obtive o vale para outras compras, resolução rapida do problema. Rastreamento de entrega, tudo certo, em todos pedidos feitos.",Muito Positivo,11.620949,12.159199
4,Tudo nós conformes,Positivo,13.564206,5.238415
4,"Produto top pra quem que apaixonado por fazer drinks, recomendo o produto e a loja tbm que entregou no até antes do prazo.",Positivo,13.605632,11.5428
5,Muito antes do esperado,Muito Positivo,16.063353,9.392752
1,Demorou para informar que o pedido tinha sido cancelado. Perdi o prazo para comprar novo presente pro meu sobrinho. Não gostei da postura e ainda não fui ressarsida,Muito Negativo,7.750581,12.493156
5,Entregue antes do prazo! Produto perfeito!,Muito Positivo,15.332956,8.756931
4,Tudo certo. O Correio demorou a atualizar o rastreio mas chegou dentro do prazo. ,Positivo,7.7863007,13.307207
5,Gostei muito,Muito Positivo,12.328249,7.252543
5,Vocês estão de parabéns o produto foi entregue na data combinada.,Muito Positivo,13.726636,10.925117
1,Antes do produto voltar para o emitente deveriam entrar em contato com o remetente primeiro.pois assim evitaria muito transtornos. ,Muito Negativo,7.6593194,12.203085
5,"chegou mt rapido, e o produto é excelente, top demais o k10 pro",Muito Positivo,12.833212,9.45765
4,"Boa noite, dia 25/7 receci somente o pneu não foi entregue o kit relacao .",Positivo,8.007707,10.564037
5,muito bom,Muito Positivo,10.533173,3.1880617
1,"Relógio não é de forma alguma unissex, é feminino. Chegou com a embalagem super danificada, mal embalado. Descaso total!",Muito Negativo,18.248682,8.836112
3,"O produto chegou antes do prazo, porém, eu não recomento a Caneleira é muito maleável e a luva tem pouco preenchimento. ",Neutro,9.708055,11.106972
5,Tudo correto ,Muito Positivo,13.680531,5.1940365
4,oitmo lugar para comprar,Positivo,11.990949,12.777778
5,"Material bom, ajusta muito bem no joelho. Chegou muito antes do prazo estabelecido.
Estou muito satisfeita!!!!!!",Muito Positivo,15.265737,9.421893
5,Entregue antes do prazo...,Muito Positivo,15.887788,8.622842
5,Boa,Muito Positivo,14.655228,2.187835
5,Muito boa compra,Muito Positivo,12.0816965,11.40753
5,"lindo , produto igual ao anunciado ",Muito Positivo,13.169775,12.823052
2,"Recebi parte do pedido. Comprei dois cartões de memoria e só recebi um. Também veio outro pacote do mesmo fornecedor, só que com mercadoria errada. No mesmo dia que recebi a mercadoria entrei em conta",Negativo,7.2961783,11.034831
1,RECUSEI A ENTREGA DO PRODUTO PORQUE CHEGOU TODO QUEBRADO ESTOU NO AGUARDO DO RESSARCIMENTO DO VALOR.,Muito Negativo,7.8549604,11.859587
3,"Bem não posso dizer se recomendaria ou não a loja,pq tenho certeza que eles postaram,o problema deve ser os Correios...Até agora estou aguardando e nada!!!Aguardo uma posição!",Neutro,9.079997,12.085873
4,"Produto bom, entrega excelente, lojas lannister, sempre dando show, no quesito prazo de entrega...",Positivo,12.919946,12.374838
1,A loja vende um produto muito caro mas a qualidade é péssima ,Muito Negativo,9.479296,11.125633
5,Ótimo ,Muito Positivo,16.235525,3.2524304
4,"O produto chegou no prazo estipulado, recomendo.",Positivo,14.49235,11.767191
5,"Lindo... ótima qualidade.. super indico
",Muito Positivo,11.599031,8.637488
5,"ESTOU MUITO SATISFEITA, COM CERTEZA VOLTAREI A COMPRAR !",Muito Positivo,12.750665,6.207931
5,Produto entregue antes do prazo e dentro das especificações indicadas.,Muito Positivo,15.722838,12.188126
5,Do jeito que imaginei...e entrega super rápida. ,Muito Positivo,13.198849,8.852023
3,"Muito prático, desde a escolha do produto pelo cliente ,na pagina da loja , e ágio, a entrega do produto......",Neutro,13.1441555,12.456861
5,produto otimo,Muito Positivo,5.844841,16.547295
5,"Produto ótimo, chegou bem antes do prazo, com data de validade de 4 anos, e o valor foi bem mais em conta do que em lojas físicas.",Muito Positivo,15.26617,10.818964
5,Produto de qualidade entregue com quase 30 dias de antecedência.,Muito Positivo,14.879848,11.980749
1,um dos cestos veio sem suporte,Muito Negativo,8.555296,9.810372
2,"Em 27/2 fiz a compra, solicitando 2 lustres pendentes do tipo bola mexicana, mas recebi só 1. O tempo de entrega até surpreendeu, mas do que adianta se veio metade do pedido? Aguardo esclarecimentos.",Negativo,7.2895937,10.82244
5,Gostei Bastante ,Muito Positivo,12.14505,7.2450514
4,"Ótimo produto, entrega perfeita.",Positivo,13.577649,12.397362
5,"Empresa séria, entregou o produto no prazo. Super recomendo.",Muito Positivo,13.74701,11.832092
5,"De acordo com o solicitado , atendeu tds as minhas espectativas .",Muito Positivo,15.161462,8.966134
5,Produto recebido antes do prazo e conforme descrição no anúncio.,Muito Positivo,15.785985,11.308909
1,Eu não recebi este produto e eu gostaria de cancelar o pedido.,Muito Negativo,7.816854,12.36231
1,"o meu produto não foi entregue no prazo me causando varios problemas com a minha filha, era presente de natal",Muito Negativo,8.270957,12.8635435
3,Não gostei de pagar frete já q não entregou na minha casa e condições de parcelamento q não mostra se foi ativada.,Neutro,7.0157957,11.8931055
5,"lindos e modernos, amei!!!!",Muito Positivo,11.79962,7.8288703
4,excelente,Positivo,16.20527,4.781109
2,"Produto veio mal lacrado, derrubou tinta em tudo",Negativo,9.3143,10.143811
5,"Muito bom o produto chegou antes do prazo
Amei ",Muito Positivo,15.101389,10.625142
4,Muito bom recomendo,Positivo,13.365571,7.344991
4,recomendo,Positivo,14.729268,6.6816645
2,Comprei 2 mas só recebi 1,Negativo,6.953972,9.98013
2,"relógio não tem caixa ? veio muito bem embalado, mas sem caixa ?",Negativo,18.214682,8.868807
5,"comprei pelo preço baixo,mas além disso o prazo e o produto foi correspondente ao anuncio",Muito Positivo,8.729668,12.012068
1,O prazo para meu produto chegar era até o dia 10/04/2018 e até agora não recebi.,Muito Negativo,8.210033,13.150263
5,"Sou cliente da stark.
Muito boa a loja.",Muito Positivo,11.974414,12.835103
3,Chigling,Neutro,15.174509,0.99219507
4,Produto enviado antes do prazo mas o horario que o correiro envio nao se encontrava ninguem em casa.,Positivo,7.2976007,12.764139
4,Compraria mais vezes contas for necessário,Positivo,11.877848,11.378618
4,Só achei o material fraco,Positivo,10.014994,10.032845
4,Ótima compra. ,Positivo,12.064071,11.354503
4,Recebi e recomendo o produto.,Positivo,13.091553,11.283443
5,Tudo perfeitamente ... produto prazo e qualidade ... nota 1000,Muito Positivo,14.503177,12.141889
3,"O produto chegou no prazo e em perfeitas condições.
Mas achei o produto com uma qualidade inferior do que esperava.
Produto vem com nota fiscal e manual, é original, mas é fraco.",Neutro,9.811788,10.802855
5,Recomendo,Muito Positivo,11.140148,-6.016733
3,"o produto funciona ao que é proposto, posso até classificar como semi-pró! Mas deixa a desejar o material de acabamento da boca moagem, um metal poroso de difícil higienização.",Neutro,9.887002,10.067793
5,"Olá, 
Me senti segura e recebi meu produto rápido.
Parabéns pelo profissionalismo!",Muito Positivo,13.849953,9.407081
5,"Produto entregue no prazo e de excelente qualidade. Para quem dorme de lado, o correto é esse travesseiro, para quem dorme de barriga para cima, o correto é um travesseiro um pouco mais baixo. ",Muito Positivo,11.285992,9.127245
4,"Produto entregue bem embalado mas com atraso, postado no dia previsto para entrega. Não testado ainda.",Positivo,8.49114,12.984449
5,"Loja muito atenciosa com o pedido, mandou mensagem no Watts avisando que estaria postando no outro dia.",Muito Positivo,7.0792265,12.529248
1,"Olá, estô muito chateado Véio Errado o produto, Estô tentando trocar más ñ consigo...porque quando EU entro no site ñ completa à minha solicitação...por favor preciso de uma solução. ",Muito Negativo,8.799165,11.1985855
1,ProdutO errado e quebrado,Muito Negativo,9.16684,10.74279
1,"as duas embalagens vieram muito amassadas, quase devolvi o pedido. Não compro mais desta loja.",Muito Negativo,7.530817,11.113438
3,Gostei da compra ,Neutro,12.186346,11.570606
4,"Apesar da barra não ser muito grande como a outra arara que tenho, o produto é muito bom, aguenta bastante peso, é fácil de montar e atendeu as minhas necessidades",Positivo,10.979785,10.244882
3,produto entregue na data prevista conforme prazo estipulado.,Neutro,15.368004,12.473624
5,"Entrega em apenas dois dias, lannister sempre...",Muito Positivo,8.752653,9.120992
5,"otima loja, produto entregue antes do prazo previsto, recomendo a todos.",Muito Positivo,12.638953,12.469192
1,Nao recebi o produto,Muito Negativo,8.02439,11.0870285
3,Minha primeira compra veio incompleta. Parceiros da lannister devem prestar mais atenção ao separar os produtos.,Neutro,8.284992,11.546645
5,super recomendado,Muito Positivo,13.40169,7.2643228
4,"bom presente para uma criança, com uma certa idade. ",Positivo,11.467675,10.764472
1,Baixíssima qualidade. Parece feito em casa. Nem forro tem. Vou devolver todos.,Muito Negativo,11.2214,11.148665
1,O produto voltou e nem sequer ligaram pra saber como proceder pra mandar novamente ,Muito Negativo,8.103274,11.691913
1,não recomendo comprar nesse site.,Muito Negativo,8.831841,11.8991375
5,ND,Muito Positivo,14.236113,0.5235948
1,Comprei e não recebi o produto.,Muito Negativo,7.939168,11.012322
4,produto bom e entrega no prazo.,Positivo,14.161565,11.932246
5,Minha encomenda deu um probleminha e com a ajuda do vendedor que fora do horário comercial me ajudou a resolver ,Muito Positivo,7.897702,11.7933235
5,Ainda não testei,Muito Positivo,9.275232,13.356077
5,"era que esperava, adorei.",Muito Positivo,12.477429,7.449981
5,Compraria novamente!!,Muito Positivo,11.86487,11.273032
1,"Pedi e paguei por dois cartuchos, recebi apenas um e não consigo entrar em contato com alguém que me informe como proceder nesse caso.",Muito Negativo,7.0654035,11.882989
